Dataset,algo,sil,dbs,ari,cluster_diff,predicted_cluster,clusters,attr_conc.mean,attr_conc.sd,attr_ent.mean,attr_ent.sd,attr_to_inst,cohesiveness.mean,cohesiveness.sd,cor.mean,cor.sd,cov.mean,cov.sd,eigenvalues.mean,eigenvalues.sd,inst_to_attr,iq_range.mean,iq_range.sd,kurtosis.mean,kurtosis.sd,mad.mean,mad.sd,max.mean,max.sd,mean.mean,mean.sd,median.mean,median.sd,min.mean,min.sd,nr_attr,nr_cor_attr,nr_inst,one_itemset.mean,one_itemset.sd,range.mean,range.sd,sd.mean,sd.sd,skewness.mean,skewness.sd,sparsity.mean,sparsity.sd,t2,t3,t4,t_mean.mean,t_mean.sd,two_itemset.mean,two_itemset.sd,var.mean,var.sd,wg_dist.mean,wg_dist.sd
dim18-clusters34-instances2000-overlap1e-06-1e-05-aspectref1.0-aspectmaxmin1.0-radius7.0-imbalance2-dist_[_exponential_]-rep49.csv,MiniBatchKMeans,0.25,1.71,0.7,6,28,34,0.027,0.0202,3.5841,0.0036,0.0095,818.7248,124.7018,0.1417,0.1049,0.003,0.0025,0.0223,0.023,105.2632,0.1768,0.0857,1.0858,1.3184,0.1292,0.059,1.0,0.0,0.5156,0.0681,0.5191,0.0741,0.0,0.0,19.0,0.0,2000.0,0.0833,0.0029,1.0,0.0,0.1449,0.0375,-0.1607,0.5812,0.0015,0.0066,0.0095,0.008,0.8421,0.5195,0.0744,0.1528,0.0081,0.0223,0.0156,0.8571,0.154
dim18-clusters34-instances2000-overlap1e-06-1e-05-aspectref1.0-aspectmaxmin1.0-radius7.0-imbalance2-dist_[_exponential_]-rep49.csv,MiniBatchKMeans,0.29,1.51,0.84,2,32,34,0.027,0.0202,3.5841,0.0036,0.0095,818.7248,124.7018,0.1417,0.1049,0.003,0.0025,0.0223,0.023,105.2632,0.1768,0.0857,1.0858,1.3184,0.1292,0.059,1.0,0.0,0.5156,0.0681,0.5191,0.0741,0.0,0.0,19.0,0.0,2000.0,0.0833,0.0029,1.0,0.0,0.1449,0.0375,-0.1607,0.5812,0.0015,0.0066,0.0095,0.008,0.8421,0.5195,0.0744,0.1528,0.0081,0.0223,0.0156,0.8571,0.154
dim18-clusters34-instances2000-overlap1e-06-1e-05-aspectref1.0-aspectmaxmin1.0-radius7.0-imbalance2-dist_[_exponential_]-rep49.csv,MiniBatchKMeans,0.28,1.51,0.84,4,30,34,0.027,0.0202,3.5841,0.0036,0.0095,818.7248,124.7018,0.1417,0.1049,0.003,0.0025,0.0223,0.023,105.2632,0.1768,0.0857,1.0858,1.3184,0.1292,0.059,1.0,0.0,0.5156,0.0681,0.5191,0.0741,0.0,0.0,19.0,0.0,2000.0,0.0833,0.0029,1.0,0.0,0.1449,0.0375,-0.1607,0.5812,0.0015,0.0066,0.0095,0.008,0.8421,0.5195,0.0744,0.1528,0.0081,0.0223,0.0156,0.8571,0.154
dim18-clusters34-instances2000-overlap1e-06-1e-05-aspectref1.0-aspectmaxmin1.0-radius7.0-imbalance2-dist_[_exponential_]-rep49.csv,MiniBatchKMeans,0.25,1.98,0.82,6,40,34,0.027,0.0202,3.5841,0.0036,0.0095,818.7248,124.7018,0.1417,0.1049,0.003,0.0025,0.0223,0.023,105.2632,0.1768,0.0857,1.0858,1.3184,0.1292,0.059,1.0,0.0,0.5156,0.0681,0.5191,0.0741,0.0,0.0,19.0,0.0,2000.0,0.0833,0.0029,1.0,0.0,0.1449,0.0375,-0.1607,0.5812,0.0015,0.0066,0.0095,0.008,0.8421,0.5195,0.0744,0.1528,0.0081,0.0223,0.0156,0.8571,0.154
dim18-clusters34-instances2000-overlap1e-06-1e-05-aspectref1.0-aspectmaxmin1.0-radius7.0-imbalance2-dist_[_exponential_]-rep49.csv,MiniBatchKMeans,0.28,1.49,0.83,1,33,34,0.027,0.0202,3.5841,0.0036,0.0095,818.7248,124.7018,0.1417,0.1049,0.003,0.0025,0.0223,0.023,105.2632,0.1768,0.0857,1.0858,1.3184,0.1292,0.059,1.0,0.0,0.5156,0.0681,0.5191,0.0741,0.0,0.0,19.0,0.0,2000.0,0.0833,0.0029,1.0,0.0,0.1449,0.0375,-0.1607,0.5812,0.0015,0.0066,0.0095,0.008,0.8421,0.5195,0.0744,0.1528,0.0081,0.0223,0.0156,0.8571,0.154
dim18-clusters34-instances2000-overlap1e-06-1e-05-aspectref1.0-aspectmaxmin1.0-radius7.0-imbalance2-dist_[_exponential_]-rep49.csv,MiniBatchKMeans,0.3,1.53,0.86,1,35,34,0.027,0.0202,3.5841,0.0036,0.0095,818.7248,124.7018,0.1417,0.1049,0.003,0.0025,0.0223,0.023,105.2632,0.1768,0.0857,1.0858,1.3184,0.1292,0.059,1.0,0.0,0.5156,0.0681,0.5191,0.0741,0.0,0.0,19.0,0.0,2000.0,0.0833,0.0029,1.0,0.0,0.1449,0.0375,-0.1607,0.5812,0.0015,0.0066,0.0095,0.008,0.8421,0.5195,0.0744,0.1528,0.0081,0.0223,0.0156,0.8571,0.154
dim18-clusters34-instances2000-overlap1e-06-1e-05-aspectref1.0-aspectmaxmin1.0-radius7.0-imbalance2-dist_[_exponential_]-rep49.csv,MiniBatchKMeans,0.29,1.49,0.82,4,30,34,0.027,0.0202,3.5841,0.0036,0.0095,818.7248,124.7018,0.1417,0.1049,0.003,0.0025,0.0223,0.023,105.2632,0.1768,0.0857,1.0858,1.3184,0.1292,0.059,1.0,0.0,0.5156,0.0681,0.5191,0.0741,0.0,0.0,19.0,0.0,2000.0,0.0833,0.0029,1.0,0.0,0.1449,0.0375,-0.1607,0.5812,0.0015,0.0066,0.0095,0.008,0.8421,0.5195,0.0744,0.1528,0.0081,0.0223,0.0156,0.8571,0.154
dim18-clusters34-instances2000-overlap1e-06-1e-05-aspectref1.0-aspectmaxmin1.0-radius7.0-imbalance2-dist_[_exponential_]-rep49.csv,MiniBatchKMeans,0.26,1.37,0.66,12,22,34,0.027,0.0202,3.5841,0.0036,0.0095,818.7248,124.7018,0.1417,0.1049,0.003,0.0025,0.0223,0.023,105.2632,0.1768,0.0857,1.0858,1.3184,0.1292,0.059,1.0,0.0,0.5156,0.0681,0.5191,0.0741,0.0,0.0,19.0,0.0,2000.0,0.0833,0.0029,1.0,0.0,0.1449,0.0375,-0.1607,0.5812,0.0015,0.0066,0.0095,0.008,0.8421,0.5195,0.0744,0.1528,0.0081,0.0223,0.0156,0.8571,0.154
dim18-clusters34-instances2000-overlap1e-06-1e-05-aspectref1.0-aspectmaxmin1.0-radius7.0-imbalance2-dist_[_exponential_]-rep49.csv,MiniBatchKMeans,0.26,2.06,0.8,15,49,34,0.027,0.0202,3.5841,0.0036,0.0095,818.7248,124.7018,0.1417,0.1049,0.003,0.0025,0.0223,0.023,105.2632,0.1768,0.0857,1.0858,1.3184,0.1292,0.059,1.0,0.0,0.5156,0.0681,0.5191,0.0741,0.0,0.0,19.0,0.0,2000.0,0.0833,0.0029,1.0,0.0,0.1449,0.0375,-0.1607,0.5812,0.0015,0.0066,0.0095,0.008,0.8421,0.5195,0.0744,0.1528,0.0081,0.0223,0.0156,0.8571,0.154
dim18-clusters34-instances2000-overlap1e-06-1e-05-aspectref1.0-aspectmaxmin1.0-radius7.0-imbalance2-dist_[_exponential_]-rep49.csv,MiniBatchKMeans,0.24,2.06,0.87,15,49,34,0.027,0.0202,3.5841,0.0036,0.0095,818.7248,124.7018,0.1417,0.1049,0.003,0.0025,0.0223,0.023,105.2632,0.1768,0.0857,1.0858,1.3184,0.1292,0.059,1.0,0.0,0.5156,0.0681,0.5191,0.0741,0.0,0.0,19.0,0.0,2000.0,0.0833,0.0029,1.0,0.0,0.1449,0.0375,-0.1607,0.5812,0.0015,0.0066,0.0095,0.008,0.8421,0.5195,0.0744,0.1528,0.0081,0.0223,0.0156,0.8571,0.154
dim18-clusters34-instances2000-overlap1e-06-1e-05-aspectref1.0-aspectmaxmin1.0-radius7.0-imbalance2-dist_[_exponential_]-rep49.csv,MiniBatchKMeans,0.28,1.5,0.85,1,33,34,0.027,0.0202,3.5841,0.0036,0.0095,818.7248,124.7018,0.1417,0.1049,0.003,0.0025,0.0223,0.023,105.2632,0.1768,0.0857,1.0858,1.3184,0.1292,0.059,1.0,0.0,0.5156,0.0681,0.5191,0.0741,0.0,0.0,19.0,0.0,2000.0,0.0833,0.0029,1.0,0.0,0.1449,0.0375,-0.1607,0.5812,0.0015,0.0066,0.0095,0.008,0.8421,0.5195,0.0744,0.1528,0.0081,0.0223,0.0156,0.8571,0.154
dim18-clusters34-instances2000-overlap1e-06-1e-05-aspectref1.0-aspectmaxmin1.0-radius7.0-imbalance2-dist_[_exponential_]-rep49.csv,MiniBatchKMeans,0.29,1.67,0.89,8,42,34,0.027,0.0202,3.5841,0.0036,0.0095,818.7248,124.7018,0.1417,0.1049,0.003,0.0025,0.0223,0.023,105.2632,0.1768,0.0857,1.0858,1.3184,0.1292,0.059,1.0,0.0,0.5156,0.0681,0.5191,0.0741,0.0,0.0,19.0,0.0,2000.0,0.0833,0.0029,1.0,0.0,0.1449,0.0375,-0.1607,0.5812,0.0015,0.0066,0.0095,0.008,0.8421,0.5195,0.0744,0.1528,0.0081,0.0223,0.0156,0.8571,0.154
dim2-clusters29-instances3000-overlap1e-06-1e-05-aspectref7.5-aspectmaxmin7.5-radius3.0-imbalance1-dist_[_exponential_]-rep49.csv,Ground Truth,0.49,0.82,1.0,0,29,29,0.1794,0.0681,3.8039,0.0059,0.001,1475.6638,37.8868,0.1879,0.1491,0.0118,0.0107,0.0622,0.0347,1000.0,0.4024,0.0846,-1.0287,0.1528,0.3101,0.0553,1.0,0.0,0.4781,0.0185,0.49,0.014,0.0,0.0,3.0,0.0,3000.0,0.0714,0.0053,1.0,0.0,0.2467,0.0456,-0.0046,0.1043,0.0114,0.0197,0.001,0.001,1.0,0.4782,0.0202,0.1327,0.0169,0.0622,0.0236,0.4772,0.0379
dim2-clusters29-instances3000-overlap1e-06-1e-05-aspectref7.5-aspectmaxmin7.5-radius3.0-imbalance1-dist_[_exponential_]-rep49.csv,MiniBatchKMeans,0.55,0.6,0.73,0,29,29,0.1794,0.0681,3.8039,0.0059,0.001,1475.6638,37.8868,0.1879,0.1491,0.0118,0.0107,0.0622,0.0347,1000.0,0.4024,0.0846,-1.0287,0.1528,0.3101,0.0553,1.0,0.0,0.4781,0.0185,0.49,0.014,0.0,0.0,3.0,0.0,3000.0,0.0714,0.0053,1.0,0.0,0.2467,0.0456,-0.0046,0.1043,0.0114,0.0197,0.001,0.001,1.0,0.4782,0.0202,0.1327,0.0169,0.0622,0.0236,0.4772,0.0379
dim2-clusters29-instances3000-overlap1e-06-1e-05-aspectref7.5-aspectmaxmin7.5-radius3.0-imbalance1-dist_[_exponential_]-rep49.csv,MiniBatchKMeans,0.57,0.59,0.77,2,31,29,0.1794,0.0681,3.8039,0.0059,0.001,1475.6638,37.8868,0.1879,0.1491,0.0118,0.0107,0.0622,0.0347,1000.0,0.4024,0.0846,-1.0287,0.1528,0.3101,0.0553,1.0,0.0,0.4781,0.0185,0.49,0.014,0.0,0.0,3.0,0.0,3000.0,0.0714,0.0053,1.0,0.0,0.2467,0.0456,-0.0046,0.1043,0.0114,0.0197,0.001,0.001,1.0,0.4782,0.0202,0.1327,0.0169,0.0622,0.0236,0.4772,0.0379
dim2-clusters29-instances3000-overlap1e-06-1e-05-aspectref7.5-aspectmaxmin7.5-radius3.0-imbalance1-dist_[_exponential_]-rep49.csv,MiniBatchKMeans,0.56,0.61,0.77,3,32,29,0.1794,0.0681,3.8039,0.0059,0.001,1475.6638,37.8868,0.1879,0.1491,0.0118,0.0107,0.0622,0.0347,1000.0,0.4024,0.0846,-1.0287,0.1528,0.3101,0.0553,1.0,0.0,0.4781,0.0185,0.49,0.014,0.0,0.0,3.0,0.0,3000.0,0.0714,0.0053,1.0,0.0,0.2467,0.0456,-0.0046,0.1043,0.0114,0.0197,0.001,0.001,1.0,0.4782,0.0202,0.1327,0.0169,0.0622,0.0236,0.4772,0.0379
dim2-clusters29-instances3000-overlap1e-06-1e-05-aspectref7.5-aspectmaxmin7.5-radius3.0-imbalance1-dist_[_exponential_]-rep49.csv,MiniBatchKMeans,0.56,0.58,0.75,1,28,29,0.1794,0.0681,3.8039,0.0059,0.001,1475.6638,37.8868,0.1879,0.1491,0.0118,0.0107,0.0622,0.0347,1000.0,0.4024,0.0846,-1.0287,0.1528,0.3101,0.0553,1.0,0.0,0.4781,0.0185,0.49,0.014,0.0,0.0,3.0,0.0,3000.0,0.0714,0.0053,1.0,0.0,0.2467,0.0456,-0.0046,0.1043,0.0114,0.0197,0.001,0.001,1.0,0.4782,0.0202,0.1327,0.0169,0.0622,0.0236,0.4772,0.0379
dim2-clusters29-instances3000-overlap1e-06-1e-05-aspectref7.5-aspectmaxmin7.5-radius3.0-imbalance1-dist_[_exponential_]-rep49.csv,MiniBatchKMeans,0.56,0.57,0.75,3,26,29,0.1794,0.0681,3.8039,0.0059,0.001,1475.6638,37.8868,0.1879,0.1491,0.0118,0.0107,0.0622,0.0347,1000.0,0.4024,0.0846,-1.0287,0.1528,0.3101,0.0553,1.0,0.0,0.4781,0.0185,0.49,0.014,0.0,0.0,3.0,0.0,3000.0,0.0714,0.0053,1.0,0.0,0.2467,0.0456,-0.0046,0.1043,0.0114,0.0197,0.001,0.001,1.0,0.4782,0.0202,0.1327,0.0169,0.0622,0.0236,0.4772,0.0379
dim2-clusters29-instances3000-overlap1e-06-1e-05-aspectref7.5-aspectmaxmin7.5-radius3.0-imbalance1-dist_[_exponential_]-rep49.csv,MiniBatchKMeans,0.54,0.65,0.76,10,39,29,0.1794,0.0681,3.8039,0.0059,0.001,1475.6638,37.8868,0.1879,0.1491,0.0118,0.0107,0.0622,0.0347,1000.0,0.4024,0.0846,-1.0287,0.1528,0.3101,0.0553,1.0,0.0,0.4781,0.0185,0.49,0.014,0.0,0.0,3.0,0.0,3000.0,0.0714,0.0053,1.0,0.0,0.2467,0.0456,-0.0046,0.1043,0.0114,0.0197,0.001,0.001,1.0,0.4782,0.0202,0.1327,0.0169,0.0622,0.0236,0.4772,0.0379
dim2-clusters29-instances3000-overlap1e-06-1e-05-aspectref7.5-aspectmaxmin7.5-radius3.0-imbalance1-dist_[_exponential_]-rep49.csv,MiniBatchKMeans,0.56,0.6,0.74,1,28,29,0.1794,0.0681,3.8039,0.0059,0.001,1475.6638,37.8868,0.1879,0.1491,0.0118,0.0107,0.0622,0.0347,1000.0,0.4024,0.0846,-1.0287,0.1528,0.3101,0.0553,1.0,0.0,0.4781,0.0185,0.49,0.014,0.0,0.0,3.0,0.0,3000.0,0.0714,0.0053,1.0,0.0,0.2467,0.0456,-0.0046,0.1043,0.0114,0.0197,0.001,0.001,1.0,0.4782,0.0202,0.1327,0.0169,0.0622,0.0236,0.4772,0.0379
dim2-clusters29-instances3000-overlap1e-06-1e-05-aspectref7.5-aspectmaxmin7.5-radius3.0-imbalance1-dist_[_exponential_]-rep49.csv,MiniBatchKMeans,0.53,0.66,0.75,12,41,29,0.1794,0.0681,3.8039,0.0059,0.001,1475.6638,37.8868,0.1879,0.1491,0.0118,0.0107,0.0622,0.0347,1000.0,0.4024,0.0846,-1.0287,0.1528,0.3101,0.0553,1.0,0.0,0.4781,0.0185,0.49,0.014,0.0,0.0,3.0,0.0,3000.0,0.0714,0.0053,1.0,0.0,0.2467,0.0456,-0.0046,0.1043,0.0114,0.0197,0.001,0.001,1.0,0.4782,0.0202,0.1327,0.0169,0.0622,0.0236,0.4772,0.0379
dim2-clusters29-instances3000-overlap1e-06-1e-05-aspectref7.5-aspectmaxmin7.5-radius3.0-imbalance1-dist_[_exponential_]-rep49.csv,MiniBatchKMeans,0.56,0.55,0.72,5,24,29,0.1794,0.0681,3.8039,0.0059,0.001,1475.6638,37.8868,0.1879,0.1491,0.0118,0.0107,0.0622,0.0347,1000.0,0.4024,0.0846,-1.0287,0.1528,0.3101,0.0553,1.0,0.0,0.4781,0.0185,0.49,0.014,0.0,0.0,3.0,0.0,3000.0,0.0714,0.0053,1.0,0.0,0.2467,0.0456,-0.0046,0.1043,0.0114,0.0197,0.001,0.001,1.0,0.4782,0.0202,0.1327,0.0169,0.0622,0.0236,0.4772,0.0379
dim2-clusters29-instances3000-overlap1e-06-1e-05-aspectref7.5-aspectmaxmin7.5-radius3.0-imbalance1-dist_[_exponential_]-rep49.csv,MiniBatchKMeans,0.54,0.59,0.68,7,22,29,0.1794,0.0681,3.8039,0.0059,0.001,1475.6638,37.8868,0.1879,0.1491,0.0118,0.0107,0.0622,0.0347,1000.0,0.4024,0.0846,-1.0287,0.1528,0.3101,0.0553,1.0,0.0,0.4781,0.0185,0.49,0.014,0.0,0.0,3.0,0.0,3000.0,0.0714,0.0053,1.0,0.0,0.2467,0.0456,-0.0046,0.1043,0.0114,0.0197,0.001,0.001,1.0,0.4782,0.0202,0.1327,0.0169,0.0622,0.0236,0.4772,0.0379
dim2-clusters29-instances3000-overlap1e-06-1e-05-aspectref7.5-aspectmaxmin7.5-radius3.0-imbalance1-dist_[_exponential_]-rep49.csv,MiniBatchKMeans,0.45,0.75,0.57,12,17,29,0.1794,0.0681,3.8039,0.0059,0.001,1475.6638,37.8868,0.1879,0.1491,0.0118,0.0107,0.0622,0.0347,1000.0,0.4024,0.0846,-1.0287,0.1528,0.3101,0.0553,1.0,0.0,0.4781,0.0185,0.49,0.014,0.0,0.0,3.0,0.0,3000.0,0.0714,0.0053,1.0,0.0,0.2467,0.0456,-0.0046,0.1043,0.0114,0.0197,0.001,0.001,1.0,0.4782,0.0202,0.1327,0.0169,0.0622,0.0236,0.4772,0.0379
dim2-clusters29-instances3000-overlap1e-06-1e-05-aspectref7.5-aspectmaxmin7.5-radius3.0-imbalance1-dist_[_exponential_]-rep49.csv,MiniBatchKMeans,0.54,0.63,0.72,14,43,29,0.1794,0.0681,3.8039,0.0059,0.001,1475.6638,37.8868,0.1879,0.1491,0.0118,0.0107,0.0622,0.0347,1000.0,0.4024,0.0846,-1.0287,0.1528,0.3101,0.0553,1.0,0.0,0.4781,0.0185,0.49,0.014,0.0,0.0,3.0,0.0,3000.0,0.0714,0.0053,1.0,0.0,0.2467,0.0456,-0.0046,0.1043,0.0114,0.0197,0.001,0.001,1.0,0.4782,0.0202,0.1327,0.0169,0.0622,0.0236,0.4772,0.0379
dim2-clusters29-instances3000-overlap1e-06-1e-05-aspectref7.5-aspectmaxmin7.5-radius3.0-imbalance1-dist_[_exponential_]-rep49.csv,MiniBatchKMeans,0.52,0.67,0.72,15,44,29,0.1794,0.0681,3.8039,0.0059,0.001,1475.6638,37.8868,0.1879,0.1491,0.0118,0.0107,0.0622,0.0347,1000.0,0.4024,0.0846,-1.0287,0.1528,0.3101,0.0553,1.0,0.0,0.4781,0.0185,0.49,0.014,0.0,0.0,3.0,0.0,3000.0,0.0714,0.0053,1.0,0.0,0.2467,0.0456,-0.0046,0.1043,0.0114,0.0197,0.001,0.001,1.0,0.4782,0.0202,0.1327,0.0169,0.0622,0.0236,0.4772,0.0379
dim2-clusters29-instances3000-overlap1e-06-1e-05-aspectref7.5-aspectmaxmin7.5-radius3.0-imbalance1-dist_[_exponential_]-rep49.csv,MiniBatchKMeans,0.54,0.63,0.73,2,31,29,0.1794,0.0681,3.8039,0.0059,0.001,1475.6638,37.8868,0.1879,0.1491,0.0118,0.0107,0.0622,0.0347,1000.0,0.4024,0.0846,-1.0287,0.1528,0.3101,0.0553,1.0,0.0,0.4781,0.0185,0.49,0.014,0.0,0.0,3.0,0.0,3000.0,0.0714,0.0053,1.0,0.0,0.2467,0.0456,-0.0046,0.1043,0.0114,0.0197,0.001,0.001,1.0,0.4782,0.0202,0.1327,0.0169,0.0622,0.0236,0.4772,0.0379
dim2-clusters29-instances3000-overlap1e-06-1e-05-aspectref7.5-aspectmaxmin7.5-radius3.0-imbalance1-dist_[_exponential_]-rep49.csv,MiniBatchKMeans,0.55,0.63,0.74,15,44,29,0.1794,0.0681,3.8039,0.0059,0.001,1475.6638,37.8868,0.1879,0.1491,0.0118,0.0107,0.0622,0.0347,1000.0,0.4024,0.0846,-1.0287,0.1528,0.3101,0.0553,1.0,0.0,0.4781,0.0185,0.49,0.014,0.0,0.0,3.0,0.0,3000.0,0.0714,0.0053,1.0,0.0,0.2467,0.0456,-0.0046,0.1043,0.0114,0.0197,0.001,0.001,1.0,0.4782,0.0202,0.1327,0.0169,0.0622,0.0236,0.4772,0.0379
dim39-clusters7-instances550-overlap1e-06-1e-05-aspectref6.0-aspectmaxmin2.0-radius5.5-imbalance1-dist_[_exponential_]-rep49.csv,Ground Truth,0.14,2.57,1.0,0,7,7,0.0465,0.0162,2.9952,0.0305,0.0727,176.2195,31.0009,0.1401,0.1074,0.0026,0.0024,0.0191,0.0274,13.75,0.1634,0.0902,1.5287,1.1147,0.1164,0.0662,1.0,0.0,0.5168,0.0656,0.5216,0.0754,0.0,0.0,40.0,0.0026,550.0,0.1254,0.0027,1.0,0.0,0.1335,0.0361,-0.1178,0.4299,0.0035,0.0223,0.0727,0.0564,0.775,0.5192,0.071,0.2193,0.0178,0.0191,0.0155,1.1426,0.2401
dim39-clusters7-instances550-overlap1e-06-1e-05-aspectref6.0-aspectmaxmin2.0-radius5.5-imbalance1-dist_[_exponential_]-rep49.csv,MiniBatchKMeans,0.18,2.7,0.53,0,7,7,0.0465,0.0162,2.9952,0.0305,0.0727,176.2195,31.0009,0.1401,0.1074,0.0026,0.0024,0.0191,0.0274,13.75,0.1634,0.0902,1.5287,1.1147,0.1164,0.0662,1.0,0.0,0.5168,0.0656,0.5216,0.0754,0.0,0.0,40.0,0.0026,550.0,0.1254,0.0027,1.0,0.0,0.1335,0.0361,-0.1178,0.4299,0.0035,0.0223,0.0727,0.0564,0.775,0.5192,0.071,0.2193,0.0178,0.0191,0.0155,1.1426,0.2401
dim39-clusters7-instances550-overlap1e-06-1e-05-aspectref6.0-aspectmaxmin2.0-radius5.5-imbalance1-dist_[_exponential_]-rep49.csv,MiniBatchKMeans,0.03,2.84,0.53,2,9,7,0.0465,0.0162,2.9952,0.0305,0.0727,176.2195,31.0009,0.1401,0.1074,0.0026,0.0024,0.0191,0.0274,13.75,0.1634,0.0902,1.5287,1.1147,0.1164,0.0662,1.0,0.0,0.5168,0.0656,0.5216,0.0754,0.0,0.0,40.0,0.0026,550.0,0.1254,0.0027,1.0,0.0,0.1335,0.0361,-0.1178,0.4299,0.0035,0.0223,0.0727,0.0564,0.775,0.5192,0.071,0.2193,0.0178,0.0191,0.0155,1.1426,0.2401
dim39-clusters7-instances550-overlap1e-06-1e-05-aspectref6.0-aspectmaxmin2.0-radius5.5-imbalance1-dist_[_exponential_]-rep49.csv,MiniBatchKMeans,0.14,2.39,0.59,2,5,7,0.0465,0.0162,2.9952,0.0305,0.0727,176.2195,31.0009,0.1401,0.1074,0.0026,0.0024,0.0191,0.0274,13.75,0.1634,0.0902,1.5287,1.1147,0.1164,0.0662,1.0,0.0,0.5168,0.0656,0.5216,0.0754,0.0,0.0,40.0,0.0026,550.0,0.1254,0.0027,1.0,0.0,0.1335,0.0361,-0.1178,0.4299,0.0035,0.0223,0.0727,0.0564,0.775,0.5192,0.071,0.2193,0.0178,0.0191,0.0155,1.1426,0.2401
dim39-clusters7-instances550-overlap1e-06-1e-05-aspectref6.0-aspectmaxmin2.0-radius5.5-imbalance1-dist_[_exponential_]-rep49.csv,MiniBatchKMeans,0.17,2.53,0.77,5,12,7,0.0465,0.0162,2.9952,0.0305,0.0727,176.2195,31.0009,0.1401,0.1074,0.0026,0.0024,0.0191,0.0274,13.75,0.1634,0.0902,1.5287,1.1147,0.1164,0.0662,1.0,0.0,0.5168,0.0656,0.5216,0.0754,0.0,0.0,40.0,0.0026,550.0,0.1254,0.0027,1.0,0.0,0.1335,0.0361,-0.1178,0.4299,0.0035,0.0223,0.0727,0.0564,0.775,0.5192,0.071,0.2193,0.0178,0.0191,0.0155,1.1426,0.2401
dim39-clusters7-instances550-overlap1e-06-1e-05-aspectref6.0-aspectmaxmin2.0-radius5.5-imbalance1-dist_[_exponential_]-rep49.csv,MiniBatchKMeans,0.14,2.65,0.33,2,5,7,0.0465,0.0162,2.9952,0.0305,0.0727,176.2195,31.0009,0.1401,0.1074,0.0026,0.0024,0.0191,0.0274,13.75,0.1634,0.0902,1.5287,1.1147,0.1164,0.0662,1.0,0.0,0.5168,0.0656,0.5216,0.0754,0.0,0.0,40.0,0.0026,550.0,0.1254,0.0027,1.0,0.0,0.1335,0.0361,-0.1178,0.4299,0.0035,0.0223,0.0727,0.0564,0.775,0.5192,0.071,0.2193,0.0178,0.0191,0.0155,1.1426,0.2401
dim39-clusters7-instances550-overlap1e-06-1e-05-aspectref6.0-aspectmaxmin2.0-radius5.5-imbalance1-dist_[_exponential_]-rep49.csv,MiniBatchKMeans,0.14,2.44,0.82,0,7,7,0.0465,0.0162,2.9952,0.0305,0.0727,176.2195,31.0009,0.1401,0.1074,0.0026,0.0024,0.0191,0.0274,13.75,0.1634,0.0902,1.5287,1.1147,0.1164,0.0662,1.0,0.0,0.5168,0.0656,0.5216,0.0754,0.0,0.0,40.0,0.0026,550.0,0.1254,0.0027,1.0,0.0,0.1335,0.0361,-0.1178,0.4299,0.0035,0.0223,0.0727,0.0564,0.775,0.5192,0.071,0.2193,0.0178,0.0191,0.0155,1.1426,0.2401
dim39-clusters7-instances550-overlap1e-06-1e-05-aspectref6.0-aspectmaxmin2.0-radius5.5-imbalance1-dist_[_exponential_]-rep49.csv,MiniBatchKMeans,0.16,2.47,0.6,10,17,7,0.0465,0.0162,2.9952,0.0305,0.0727,176.2195,31.0009,0.1401,0.1074,0.0026,0.0024,0.0191,0.0274,13.75,0.1634,0.0902,1.5287,1.1147,0.1164,0.0662,1.0,0.0,0.5168,0.0656,0.5216,0.0754,0.0,0.0,40.0,0.0026,550.0,0.1254,0.0027,1.0,0.0,0.1335,0.0361,-0.1178,0.4299,0.0035,0.0223,0.0727,0.0564,0.775,0.5192,0.071,0.2193,0.0178,0.0191,0.0155,1.1426,0.2401
dim39-clusters7-instances550-overlap1e-06-1e-05-aspectref6.0-aspectmaxmin2.0-radius5.5-imbalance1-dist_[_exponential_]-rep49.csv,MiniBatchKMeans,0.16,2.52,0.67,2,9,7,0.0465,0.0162,2.9952,0.0305,0.0727,176.2195,31.0009,0.1401,0.1074,0.0026,0.0024,0.0191,0.0274,13.75,0.1634,0.0902,1.5287,1.1147,0.1164,0.0662,1.0,0.0,0.5168,0.0656,0.5216,0.0754,0.0,0.0,40.0,0.0026,550.0,0.1254,0.0027,1.0,0.0,0.1335,0.0361,-0.1178,0.4299,0.0035,0.0223,0.0727,0.0564,0.775,0.5192,0.071,0.2193,0.0178,0.0191,0.0155,1.1426,0.2401
dim39-clusters7-instances550-overlap1e-06-1e-05-aspectref6.0-aspectmaxmin2.0-radius5.5-imbalance1-dist_[_exponential_]-rep49.csv,MiniBatchKMeans,0.18,2.3,0.79,11,18,7,0.0465,0.0162,2.9952,0.0305,0.0727,176.2195,31.0009,0.1401,0.1074,0.0026,0.0024,0.0191,0.0274,13.75,0.1634,0.0902,1.5287,1.1147,0.1164,0.0662,1.0,0.0,0.5168,0.0656,0.5216,0.0754,0.0,0.0,40.0,0.0026,550.0,0.1254,0.0027,1.0,0.0,0.1335,0.0361,-0.1178,0.4299,0.0035,0.0223,0.0727,0.0564,0.775,0.5192,0.071,0.2193,0.0178,0.0191,0.0155,1.1426,0.2401
